fusion_name	cosmic	artifact	COSMIC-like	high_counter_evidence	other
RP11-380D23.2::RP11-380D23.1	FALSE	0	0.04	0	0.96
RP11-380O24.1::SRGAP3	FALSE	0	0.00533617929562433	0	0.994663820704376
RP11-400N13.3::RP11-815M8.1	FALSE	0	0.0129032258064516	0	0.987096774193548
RP11-403B2.7::RP11-403B2.6	FALSE	0	0.0330188679245283	0	0.966981132075472
RP11-411K7.1::MLIP	FALSE	0	0.0112570356472795	0	0.98874296435272
RP11-466L17.1::RP11-90C4.1	FALSE	0	0.0327455919395466	0	0.967254408060453
RP11-531H8.1::RP11-396O20.1	FALSE	0	0.125	0	0.875
RP11-59N23.3::RP11-59N23.1	FALSE	0.0833333333333333	0.0694444444444444	0	0.847222222222222
RP11-736K20.6::TMEM135	FALSE	0	0.0155709342560554	0	0.984429065743945
RP4-769N13.6::GPRASP2	FALSE	0	0.0110854503464203	0	0.98891454965358
RPH3AL::NXN	FALSE	0	0.4	0	0.6
RRBP1::BFSP1	FALSE	0	0.25	0	0.75
SBNO2::C19orf26	FALSE	0	0.333333333333333	0	0.666666666666667
SCYL1::CMB9-22P13.1	FALSE	0	0.4	0	0.6
SEMA3F::RBM6	FALSE	0	0.333333333333333	0	0.666666666666667
SENP6::MYO6	FALSE	0	0.222222222222222	0	0.777777777777778
SFPQ::TFE3	TRUE	0	0.714285714285714	0	0.285714285714286
SHANK2::FLJ42102	FALSE	0	0.25	0	0.75
SLC29A3::UNC5B	FALSE	0	0	0	1
SLC34A2::ROS1	TRUE	0	0	0	1
SLC34A2::RP11-302F12.3	FALSE	0	0.125	0	0.875
SLC45A3::ERG	TRUE	0	0.692307692307692	0	0.307692307692308
SLC45A3::ETV1	TRUE	0	0.714285714285714	0	0.285714285714286
SLMAP::FLNB	FALSE	0	0.0909090909090909	0	0.909090909090909
SMEK1::FBLN5	FALSE	0	0.5	0	0.5
SND1::BRAF	TRUE	0	0.5	0	0.5
SNX2::SNX24	FALSE	0	0.0526315789473684	0	0.947368421052632
SNX9::GTF2H5	FALSE	0	0.1	0	0.9
SPTAN1::GLE1	FALSE	0	0.181818181818182	0	0.818181818181818
SRPK2::LINC01004	FALSE	0	0.0588235294117647	0	0.941176470588235
SS18::SSX1	TRUE	0	0	0	1
SS18::SSX2	TRUE	0	0	0	1
STAG1::NCK1-AS1	FALSE	0	0.25	0	0.75
STK24::DOCK9	FALSE	0	0.125	0	0.875
STRN::ALK	TRUE	0	0.5	0	0.5
STRN::HEATR5B	FALSE	0	0.166666666666667	0	0.833333333333333
SUZ12P1::CRLF3	FALSE	0	0.0789473684210526	0	0.921052631578947
TFB2M::SMYD3	FALSE	0	0.5	0	0.5
TFDP1::TMCO3	FALSE	0	0.0588235294117647	0	0.941176470588235
TFG::GPR128	FALSE	0	0.347457627118644	0	0.652542372881356
THRAP3::AGO3	FALSE	0	0.666666666666667	0	0.333333333333333
THRAP3::MAP7D1	FALSE	0	0.285714285714286	0	0.714285714285714
TJP2::PIP5K1B	FALSE	0	0.461538461538462	0	0.538461538461538
TMPRSS2::ERG	TRUE	0	0.840425531914894	0	0.159574468085106
TMPRSS2::ETV1	TRUE	0	0	0	1
TMPRSS2::ETV4	TRUE	0	0.428571428571429	0	0.571428571428571
TNIP1::ANXA6	FALSE	0	0.0833333333333333	0	0.916666666666667
TNRC18::RNF216	FALSE	0	0.666666666666667	0	0.333333333333333
TPM3::NTRK1	TRUE	0	0.4	0	0.6
TPST1::GS1-124K5.4	FALSE	0	0.0100250626566416	0	0.989974937343358
TPST2::CRYBB1	FALSE	0	0.4	0	0.6
TRAV24::TRAC	FALSE	0	0.0196078431372549	0	0.980392156862745
TRPM4::PPFIA3	FALSE	0	0.448275862068966	0	0.551724137931034
TTYH3::IQCE	FALSE	0	0.333333333333333	0	0.666666666666667
UGDH::SMIM14	FALSE	0	0.166666666666667	0	0.833333333333333
UMAD1::GLCCI1	FALSE	0	0.0029806259314456	0	0.997019374068554
URI1::VSTM2B	FALSE	0	0.666666666666667	0	0.333333333333333
URI1::ZNF536	FALSE	0	0.181818181818182	0	0.818181818181818
USP34::CCT4	FALSE	0	0.0454545454545455	0	0.954545454545455
UVRAG::MAP6	FALSE	0	0.666666666666667	0	0.333333333333333
VCL::ADK	FALSE	0	0.295454545454545	0	0.704545454545455
VDAC1::SKP1	FALSE	0	0.0344827586206897	0.0344827586206897	0.931034482758621
VTI1A::TCF7L2	TRUE	0	0	0	1
WASF2::AHDC1	FALSE	0	0.571428571428571	0	0.428571428571429
WASF2::IFI6	FALSE	0	0.181818181818182	0	0.818181818181818
WBP1L::SUFU	FALSE	0	0.25	0	0.75
ZBED3-AS1::PDE8B	FALSE	0	0.02	0	0.98
ZBTB7A::MAP2K2	FALSE	0	0.166666666666667	0	0.833333333333333
ZDHHC7::USP10	FALSE	0	0.125	0	0.875
ZFR::MTMR12	FALSE	0	0.166666666666667	0	0.833333333333333
ZMYND8::RP1-148H17.1	FALSE	0	0.0588235294117647	0	0.941176470588235
ZSWIM4::CCDC130	FALSE	0	1	0	0
